vendorID,passengerCount,tripDistance,totalAmount,puYear,puMonth,month_num,day_of_month,day_of_week,hour_of_day
2,6,6.73,28.3,2015,11,11,29,6,3
2,1,1.53,12.25,2015,11,11,14,5,15
2,1,1.71,11.76,2015,11,11,14,5,17
2,1,1.46,11.76,2015,11,11,24,1,19
2,1,2.64,13.8,2015,11,11,23,0,18
2,1,1.92,9.8,2015,11,11,3,1,7
2,5,4.29,20.38,2015,11,11,23,0,15
2,1,3.26,15.3,2015,11,11,6,4,23
1,1,7.1,23.8,2015,11,11,6,4,15
1,1,2.0,12.35,2015,11,11,15,6,0
2,1,0.51,6.89,2015,11,11,7,5,20
2,1,6.5,24.3,2015,11,11,16,0,21
2,1,1.56,8.8,2015,11,11,28,5,8
2,2,1.81,12.36,2015,11,11,2,0,17
1,1,0.5,5.8,2015,11,11,22,6,1
2,1,6.99,25.0,2015,11,11,26,3,0
1,2,1.3,7.8,2015,11,11,24,1,14
2,2,3.1,14.3,2015,11,11,27,4,15
2,2,1.53,10.79,2015,11,11,24,1,23
2,1,2.78,13.3,2015,11,11,27,4,17
2,1,0.65,6.8,2015,11,11,23,0,17
2,1,3.28,18.96,2015,11,11,19,3,19
1,1,2.6,13.55,2015,11,11,14,5,5
1,1,1.4,8.3,2015,11,11,10,1,13
2,1,0.89,6.8,2015,11,11,3,1,15
2,1,1.46,8.3,2015,11,11,25,2,8
2,1,0.98,7.3,2015,11,11,18,2,13
2,1,3.83,17.0,2015,11,11,27,4,18
2,5,1.1,7.3,2015,11,11,20,4,15
2,1,0.85,7.56,2015,11,11,16,0,6
1,1,1.7,11.3,2015,11,11,8,6,16
2,1,2.56,15.38,2015,11,11,16,0,20
1,1,0.8,7.8,2015,11,11,19,3,9
2,1,6.61,24.8,2015,11,11,22,6,18
2,1,1.32,8.3,2015,11,11,10,1,18
2,1,1.81,9.8,2015,11,11,6,4,19
2,5,1.13,7.8,2015,11,11,23,0,23
1,2,0.3,78.0,2015,11,11,21,5,22
1,1,4.7,27.8,2015,11,11,5,3,12
2,6,0.78,5.8,2015,11,11,29,6,2
1,1,0.9,5.8,2015,11,11,11,2,5
2,1,0.74,5.3,2015,11,11,22,6,15
2,4,5.47,25.56,2015,11,11,22,6,22
2,3,2.75,13.3,2015,11,11,27,4,9
2,1,1.54,12.09,2015,11,11,14,5,23
2,1,2.19,12.8,2015,11,11,20,4,0
1,1,2.5,15.3,2015,11,11,25,2,16
2,1,1.65,12.8,2015,11,11,7,5,12
2,1,1.9,9.3,2015,11,11,29,6,21
2,1,1.67,9.8,2015,11,11,7,5,0
2,6,1.58,11.0,2015,11,11,10,1,12
2,1,1.39,10.56,2015,11,11,21,5,16
2,1,0.88,6.8,2015,11,11,29,6,1
2,1,0.97,8.16,2015,11,11,20,4,20
2,2,0.77,6.3,2015,11,11,13,4,14
2,6,6.17,23.8,2015,11,11,8,6,6
2,1,0.76,6.8,2015,11,11,8,6,16
2,1,2.32,15.96,2015,11,11,16,0,14
1,1,1.0,8.8,2015,11,11,25,2,2
2,1,2.82,13.3,2015,11,11,18,2,10
1,1,4.0,24.75,2015,11,11,2,0,8
2,1,3.51,15.3,2015,11,11,28,5,21
2,1,1.99,12.25,2015,11,11,4,2,9
1,1,3.3,16.8,2015,11,11,21,5,23
2,1,1.85,11.16,2015,11,11,14,5,1
2,1,11.57,48.3,2015,11,11,19,3,20
2,1,9.25,33.8,2015,11,11,23,0,22
2,5,2.51,12.8,2015,11,11,28,5,17
2,1,0.4,6.3,2015,11,11,23,0,17
2,1,0.53,7.56,2015,11,11,1,6,15
2,1,7.32,28.5,2015,11,11,1,6,15
2,1,2.03,12.96,2015,11,11,12,3,17
2,1,2.73,31.0,2015,11,11,1,6,13
1,1,1.1,8.8,2015,11,11,7,5,18
2,1,5.91,22.3,2015,11,11,29,6,15
2,5,1.08,6.3,2015,11,11,26,3,18
2,1,0.77,6.3,2015,11,11,12,3,17
2,2,1.36,10.3,2015,11,11,27,4,9
2,1,1.39,8.3,2015,11,11,3,1,13
2,1,3.77,22.56,2015,11,11,24,1,18
2,1,0.68,7.56,2015,11,11,17,1,17
2,1,3.57,28.84,2015,11,11,20,4,9
1,1,6.3,22.3,2015,11,11,3,1,5
2,1,0.65,6.3,2015,11,11,25,2,8
1,1,2.0,9.3,2015,11,11,15,6,9
2,1,3.1,13.3,2015,11,11,19,3,7
1,1,11.0,43.8,2015,11,11,21,5,5
1,1,2.9,15.35,2015,11,11,8,6,18
2,1,1.33,7.3,2015,11,11,1,6,13
2,2,0.86,9.75,2015,11,11,14,5,15
2,1,10.77,41.8,2015,11,11,25,2,10
2,1,1.02,7.3,2015,11,11,9,0,9
2,1,1.44,11.16,2015,11,11,14,5,13
1,1,1.2,8.8,2015,11,11,19,3,21
2,1,1.69,9.8,2015,11,11,24,1,9
2,1,1.9,9.8,2015,11,11,27,4,11
1,1,6.7,35.0,2015,11,11,22,6,16
2,1,3.63,22.8,2015,11,11,11,2,14
1,1,10.5,65.34,2015,11,11,2,0,8
1,1,6.5,27.25,2015,11,11,1,6,0
2,1,0.89,6.3,2015,11,11,14,5,18
2,2,17.93,68.34,2015,11,11,24,1,16
2,3,7.09,28.3,2015,11,11,29,6,14
2,1,2.85,16.62,2015,11,11,16,0,16
2,1,2.99,17.21,2015,11,11,29,6,3
2,1,1.16,11.3,2015,11,11,21,5,20
2,6,3.05,14.8,2015,11,11,13,4,20
2,1,2.02,15.36,2015,11,11,9,0,17
2,1,1.86,11.16,2015,11,11,3,1,2
2,1,5.98,29.8,2015,11,11,10,1,16
2,1,1.22,8.8,2015,11,11,24,1,16
2,1,1.14,7.8,2015,11,11,8,6,11
2,1,0.54,5.8,2015,11,11,29,6,16
1,1,1.4,7.3,2015,11,11,24,1,8
2,1,1.1,6.8,2015,11,11,7,5,9
2,5,1.32,7.8,2015,11,11,3,1,16
1,1,5.6,27.35,2015,11,11,11,2,18
2,1,2.55,11.8,2015,11,11,12,3,20
2,1,3.93,20.3,2015,11,11,21,5,16
2,2,6.44,36.68,2015,11,11,15,6,19
2,1,8.03,32.3,2015,11,11,20,4,19
2,1,1.83,12.36,2015,11,11,1,6,0
2,1,1.42,8.8,2015,11,11,21,5,10
2,1,0.64,6.36,2015,11,11,21,5,10
1,1,3.0,14.3,2015,11,11,9,0,7
2,1,7.73,36.41,2015,11,11,22,6,9
1,5,2.8,14.8,2015,11,11,21,5,16
2,2,0.67,8.3,2015,11,11,6,4,17
2,1,3.03,21.8,2015,11,11,27,4,15
2,1,0.81,6.8,2015,11,11,21,5,22
2,1,3.48,24.96,2015,11,11,16,0,15
2,1,3.72,15.8,2015,11,11,10,1,6
2,1,1.57,9.8,2015,11,11,13,4,18
2,1,9.99,35.0,2015,11,11,17,1,0
2,1,5.08,19.3,2015,11,11,5,3,13
1,1,2.4,11.8,2015,11,11,13,4,19
2,1,0.76,7.8,2015,11,11,19,3,17
1,1,6.4,20.3,2015,11,11,27,4,11
2,1,0.56,7.56,2015,11,11,24,1,17
2,1,0.71,6.8,2015,11,11,22,6,14
2,2,0.66,5.8,2015,11,11,7,5,9
2,1,1.38,8.3,2015,11,11,21,5,15
2,1,0.95,6.8,2015,11,11,3,1,14
2,1,1.34,7.8,2015,11,11,24,1,9
2,1,0.54,5.3,2015,11,11,21,5,23
2,1,2.28,14.8,2015,11,11,19,3,7
2,1,1.63,11.3,2015,11,11,11,2,9
2,1,0.63,5.3,2015,11,11,18,2,6
2,1,3.77,15.96,2015,11,11,15,6,15
2,1,1.07,7.8,2015,11,11,20,4,13
2,1,0.88,6.3,2015,11,11,19,3,11
2,1,1.43,7.8,2015,11,11,24,1,13
2,1,0.74,6.8,2015,11,11,2,0,19
2,1,2.21,12.96,2015,11,11,20,4,12
2,1,5.23,22.8,2015,11,11,3,1,6
2,1,6.0,27.96,2015,11,11,16,0,15
2,1,1.32,10.3,2015,11,11,22,6,5
2,2,3.41,16.3,2015,11,11,8,6,21
2,1,12.13,45.96,2015,11,11,16,0,7
1,1,1.7,9.3,2015,11,11,29,6,2
2,1,4.28,18.8,2015,11,11,14,5,12
2,5,4.71,19.3,2015,11,11,22,6,11
2,1,3.67,14.3,2015,11,11,6,4,20
2,1,1.08,8.76,2015,11,11,9,0,18
2,1,2.23,12.36,2015,11,11,14,5,2
2,1,1.36,14.76,2015,11,11,24,1,17
1,1,2.4,11.8,2015,11,11,21,5,9
2,1,1.41,7.81,2015,11,11,21,5,21
1,1,1.1,7.3,2015,11,11,12,3,18
2,1,2.37,11.8,2015,11,11,15,6,20
2,1,1.21,8.3,2015,11,11,8,6,21
2,1,5.89,21.8,2015,11,11,7,5,19
2,1,2.5,11.8,2015,11,11,13,4,0
2,1,2.42,11.8,2015,11,11,18,2,12
2,1,1.19,6.8,2015,11,11,21,5,6
2,6,2.86,14.8,2015,11,11,10,1,7
2,1,0.89,6.96,2015,11,11,5,3,10
2,1,1.06,7.8,2015,11,11,13,4,13
2,1,1.67,9.3,2015,11,11,6,4,14
1,1,2.9,14.3,2015,11,11,9,0,21
2,1,2.52,18.36,2015,11,11,11,2,16
1,1,0.9,7.8,2015,11,11,18,2,16
2,1,3.86,17.8,2015,11,11,22,6,15
1,3,2.2,10.3,2015,11,11,15,6,13
2,1,0.8,5.8,2015,11,11,19,3,11
1,2,0.3,9.8,2015,11,11,28,5,19
2,2,0.43,4.8,2015,11,11,9,0,1
2,1,1.95,9.8,2015,11,11,24,1,20
2,1,3.47,17.3,2015,11,11,8,6,16
2,1,5.47,26.22,2015,11,11,19,3,7
2,1,3.33,12.8,2015,11,11,29,6,1
2,1,1.38,9.12,2015,11,11,26,3,11
2,2,3.39,14.8,2015,11,11,4,2,20
2,5,7.98,7.0,2015,11,11,28,5,18
2,1,6.3,26.76,2015,11,11,1,6,1
1,1,1.8,9.8,2015,11,11,6,4,21
2,1,1.97,12.36,2015,11,11,1,6,1
2,1,2.3,12.3,2015,11,11,16,0,17
2,1,3.37,15.0,2015,11,11,23,0,19
2,1,1.26,8.3,2015,11,11,19,3,20
2,1,1.23,8.8,2015,11,11,13,4,23
2,1,4.37,22.8,2015,11,11,26,3,20
2,3,1.45,10.56,2015,11,11,21,5,3
2,1,4.24,17.88,2015,11,11,18,2,7
1,1,1.2,10.55,2015,11,11,7,5,12
2,5,2.23,13.56,2015,11,11,18,2,22
2,1,0.98,9.36,2015,11,11,1,6,20
2,1,1.51,9.96,2015,11,11,9,0,21
2,1,2.47,14.16,2015,11,11,11,2,18
2,1,1.04,10.3,2015,11,11,5,3,5
1,1,7.1,28.55,2015,11,11,26,3,21
2,1,1.3,6.8,2015,11,11,2,0,10
2,1,1.05,8.3,2015,11,11,29,6,0
2,1,3.84,13.0,2015,11,11,14,5,2
1,1,0.9,7.8,2015,11,11,14,5,20
2,1,1.66,12.36,2015,11,11,29,6,13
2,1,1.25,10.56,2015,11,11,29,6,16
2,1,1.56,10.8,2015,11,11,25,2,17
1,3,4.1,24.95,2015,11,11,7,5,19
2,5,6.69,33.8,2015,11,11,28,5,18
2,1,1.09,9.0,2015,11,11,28,5,13
1,1,2.4,17.3,2015,11,11,19,3,17
1,1,0.9,5.9,2015,11,11,8,6,2
2,2,2.05,8.8,2015,11,11,20,4,11
1,1,1.7,11.3,2015,11,11,20,4,15
1,1,1.2,8.3,2015,11,11,19,3,19
2,3,4.55,21.0,2015,11,11,29,6,18
2,1,2.08,10.3,2015,11,11,11,2,20
2,1,1.92,10.8,2015,11,11,2,0,18
2,2,1.28,9.75,2015,11,11,4,2,21
2,2,5.16,19.8,2015,11,11,3,1,19
2,1,1.28,8.3,2015,11,11,8,6,20
2,1,4.65,30.96,2015,11,11,13,4,19
2,1,0.88,7.0,2015,11,11,24,1,16
2,1,2.61,13.3,2015,11,11,25,2,13
2,1,11.98,56.16,2015,11,11,25,2,15
2,1,6.52,19.3,2015,11,11,26,3,15
2,1,1.69,11.76,2015,11,11,2,0,20
2,1,2.63,14.3,2015,11,11,24,1,9
2,1,2.24,11.3,2015,11,11,19,3,11
1,1,1.3,8.3,2015,11,11,11,2,7
2,1,3.58,17.8,2015,11,11,7,5,12
1,1,1.0,7.55,2015,11,11,17,1,6
2,5,2.68,16.0,2015,11,11,1,6,1
1,1,2.8,17.15,2015,11,11,17,1,18
2,5,0.84,8.3,2015,11,11,22,6,20
2,1,2.26,11.8,2015,11,11,25,2,19
2,1,2.75,14.16,2015,11,11,15,6,14
1,1,6.1,21.8,2015,11,11,29,6,10
2,1,1.53,8.3,2015,11,11,4,2,11
2,1,1.61,11.62,2015,11,11,19,3,18
2,1,0.36,3.8,2015,11,11,11,2,14
2,2,1.09,7.3,2015,11,11,14,5,2
1,1,0.6,6.0,2015,11,11,13,4,3
2,1,4.65,33.66,2015,11,11,12,3,14
1,1,4.7,21.35,2015,11,11,2,0,7
2,1,0.72,6.55,2015,11,11,22,6,15
2,1,0.82,6.8,2015,11,11,10,1,7
2,1,4.82,20.16,2015,11,11,19,3,8
2,3,4.62,23.76,2015,11,11,15,6,1
2,1,0.36,4.56,2015,11,11,10,1,9
2,1,1.78,9.8,2015,11,11,19,3,21
2,1,4.99,20.8,2015,11,11,19,3,22
2,1,1.95,8.8,2015,11,11,28,5,6
2,1,13.45,51.96,2015,11,11,17,1,16
2,1,1.04,8.8,2015,11,11,19,3,11
2,1,1.45,8.3,2015,11,11,12,3,23
2,1,4.16,15.8,2015,11,11,16,0,21
2,6,1.82,9.3,2015,11,11,14,5,19
1,2,7.9,36.0,2015,11,11,20,4,16
1,1,1.8,12.8,2015,11,11,12,3,12
1,2,5.1,18.81,2015,11,11,9,0,21
2,1,4.22,17.8,2015,11,11,13,4,23
2,1,0.84,9.96,2015,11,11,12,3,10
2,1,4.24,19.3,2015,11,11,7,5,0
2,1,1.56,12.36,2015,11,11,14,5,8
2,1,1.5,8.3,2015,11,11,14,5,1
2,1,4.27,24.8,2015,11,11,15,6,13
2,3,5.4,17.8,2015,11,11,11,2,7
2,1,2.05,11.3,2015,11,11,26,3,20
2,6,0.33,4.3,2015,11,11,27,4,5
2,1,1.85,8.8,2015,11,11,10,1,13
2,1,7.75,27.8,2015,11,11,21,5,9
2,1,0.83,5.8,2015,11,11,1,6,11
2,1,6.57,27.96,2015,11,11,8,6,8
2,5,2.93,13.3,2015,11,11,26,3,20
2,1,3.52,17.8,2015,11,11,8,6,1
2,5,1.23,7.3,2015,11,11,28,5,17
2,1,2.25,11.3,2015,11,11,23,0,0
2,1,4.9,24.36,2015,11,11,8,6,0
2,1,1.36,7.8,2015,11,11,11,2,19
2,1,0.96,9.36,2015,11,11,18,2,9
1,1,6.2,24.8,2015,11,11,28,5,15
2,1,1.93,11.16,2015,11,11,9,0,11
2,1,1.42,9.49,2015,11,11,29,6,15
1,1,2.0,9.8,2015,11,11,4,2,18
2,1,0.43,7.25,2015,11,11,12,3,17
2,1,0.81,8.3,2015,11,11,23,0,18
2,2,2.28,14.76,2015,11,11,19,3,20
1,1,3.1,13.8,2015,11,11,15,6,9
1,1,1.4,11.8,2015,11,11,25,2,5
2,2,1.15,6.8,2015,11,11,25,2,10
1,1,0.7,5.8,2015,11,11,15,6,15
2,1,2.97,13.3,2015,11,11,6,4,10
2,1,1.79,9.8,2015,11,11,27,4,2
2,3,4.39,21.36,2015,11,11,12,3,20
1,1,1.8,11.3,2015,11,11,20,4,0
2,1,0.35,5.8,2015,11,11,7,5,16
1,2,0.9,6.8,2015,11,11,8,6,16
2,1,0.8,6.8,2015,11,11,28,5,15
1,1,1.5,10.55,2015,11,11,17,1,21
2,1,5.12,20.8,2015,11,11,15,6,23
2,1,1.16,7.8,2015,11,11,6,4,13
2,1,11.34,42.3,2015,11,11,21,5,17
2,1,1.21,7.8,2015,11,11,28,5,14
2,5,2.6,9.8,2015,11,11,9,0,9
1,1,6.0,36.04,2015,11,11,19,3,18
2,1,0.6,5.8,2015,11,11,3,1,15
2,2,5.15,20.8,2015,11,11,1,6,16
1,1,6.1,30.8,2015,11,11,18,2,23
2,1,2.41,15.36,2015,11,11,22,6,3
2,1,7.12,32.16,2015,11,11,24,1,0
2,6,1.96,12.96,2015,11,11,19,3,20
2,1,0.62,7.8,2015,11,11,3,1,9
2,1,4.88,18.3,2015,11,11,6,4,5
2,1,3.13,15.36,2015,11,11,21,5,14
2,1,1.08,7.8,2015,11,11,18,2,0
2,6,11.11,34.8,2015,11,11,15,6,2
1,1,3.8,17.75,2015,11,11,23,0,21
1,1,9.9,29.3,2015,11,11,27,4,8
1,1,0.8,6.3,2015,11,11,19,3,20
2,1,7.1,36.3,2015,11,11,9,0,8
2,1,3.73,15.3,2015,11,11,5,3,13
2,2,9.67,50.76,2015,11,11,14,5,19
1,1,6.5,19.8,2015,11,11,1,6,7
2,1,1.63,8.8,2015,11,11,8,6,16
2,1,5.51,19.8,2015,11,11,20,4,22
1,1,4.9,39.75,2015,11,11,29,6,13
2,1,1.47,12.09,2015,11,11,10,1,20
1,2,1.6,9.8,2015,11,11,23,0,20
2,1,0.96,6.3,2015,11,11,26,3,16
1,1,2.3,13.3,2015,11,11,21,5,14
2,1,3.01,23.5,2015,11,11,20,4,17
2,5,11.31,40.0,2015,11,11,18,2,22
2,1,1.7,9.3,2015,11,11,13,4,11
2,1,2.02,11.16,2015,11,11,1,6,2
2,1,1.36,7.8,2015,11,11,4,2,7
2,1,1.12,11.76,2015,11,11,5,3,18
2,1,18.2,70.01,2015,11,11,13,4,13
2,1,0.96,9.12,2015,11,11,20,4,23
2,2,0.7,6.96,2015,11,11,12,3,22
2,1,6.54,20.3,2015,11,11,6,4,14
2,1,2.93,16.3,2015,11,11,18,2,16
2,1,17.71,65.76,2015,11,11,17,1,13
1,1,0.8,5.3,2015,11,11,17,1,10
1,1,4.4,18.8,2015,11,11,21,5,4
2,1,2.01,11.76,2015,11,11,1,6,20
2,1,1.67,10.56,2015,11,11,8,6,20
1,1,3.4,17.8,2015,11,11,9,0,17
2,3,0.42,4.8,2015,11,11,9,0,11
2,6,0.91,6.3,2015,11,11,22,6,15
2,3,2.87,14.3,2015,11,11,28,5,12
1,3,1.7,10.3,2015,11,11,14,5,12
2,1,3.4,21.0,2015,11,11,4,2,11
2,1,6.23,21.3,2015,11,11,28,5,1
2,1,4.64,20.76,2015,11,11,1,6,4
2,1,0.68,7.0,2015,11,11,7,5,21
2,1,5.9,26.76,2015,11,11,19,3,22
2,1,0.89,6.3,2015,11,11,22,6,11
2,1,0.77,8.16,2015,11,11,19,3,23
2,1,1.16,8.76,2015,11,11,27,4,21
2,5,0.55,5.3,2015,11,11,11,2,1
2,1,0.74,7.3,2015,11,11,5,3,20
2,1,0.9,6.8,2015,11,11,7,5,4
2,1,5.2,23.5,2015,11,11,23,0,22
1,1,2.8,13.3,2015,11,11,11,2,0
1,1,0.9,7.3,2015,11,11,1,6,17
1,2,1.0,7.3,2015,11,11,14,5,17
2,1,2.14,15.99,2015,11,11,18,2,17
2,1,8.8,33.34,2015,11,11,16,0,6
2,1,0.88,5.8,2015,11,11,6,4,14
1,1,1.9,9.8,2015,11,11,25,2,5
2,2,3.41,15.0,2015,11,11,15,6,12
2,1,4.1,15.3,2015,11,11,10,1,13
2,1,1.13,6.8,2015,11,11,19,3,12
2,1,1.96,11.16,2015,11,11,15,6,13
2,1,1.23,7.8,2015,11,11,7,5,22
2,6,8.28,30.0,2015,11,11,1,6,7
2,1,1.41,10.79,2015,11,11,1,6,17
2,6,0.43,5.8,2015,11,11,15,6,10
2,1,5.05,33.36,2015,11,11,15,6,1
1,1,1.7,8.3,2015,11,11,11,2,9
1,1,0.8,6.3,2015,11,11,24,1,14
2,1,0.99,7.3,2015,11,11,2,0,12
2,1,1.14,9.36,2015,11,11,26,3,1
2,1,1.66,10.3,2015,11,11,6,4,23
2,1,6.62,20.3,2015,11,11,14,5,7
2,1,2.42,11.8,2015,11,11,2,0,6
2,1,1.36,9.3,2015,11,11,7,5,9
2,1,2.12,9.8,2015,11,11,7,5,16
2,1,3.6,15.3,2015,11,11,8,6,4
2,1,1.37,8.3,2015,11,11,8,6,18
2,1,1.0,7.3,2015,11,11,1,6,15
2,2,2.64,13.3,2015,11,11,15,6,4
2,1,1.8,8.8,2015,11,11,11,2,0
2,1,2.11,14.16,2015,11,11,3,1,21
1,1,8.3,26.3,2015,11,11,13,4,1
1,1,8.1,27.3,2015,11,11,16,0,6
2,1,5.43,27.36,2015,11,11,27,4,19
2,1,3.38,17.3,2015,11,11,24,1,16
2,1,0.75,5.8,2015,11,11,11,2,2
2,1,1.64,10.8,2015,11,11,25,2,15
1,1,1.7,11.15,2015,11,11,11,2,11
2,1,1.56,8.8,2015,11,11,24,1,15
1,1,1.2,7.81,2015,11,11,12,3,21
1,1,1.1,8.0,2015,11,11,22,6,19
2,1,2.3,22.56,2015,11,11,9,0,8
1,2,1.3,7.8,2015,11,11,10,1,19
1,1,2.4,12.3,2015,11,11,25,2,18
2,1,12.71,46.8,2015,11,11,3,1,19
2,1,8.89,42.36,2015,11,11,16,0,20
2,1,1.55,8.3,2015,11,11,1,6,21
1,1,6.3,25.3,2015,11,11,3,1,19
2,2,2.29,11.3,2015,11,11,25,2,23
1,1,0.6,6.3,2015,11,11,13,4,18
2,1,6.28,25.8,2015,11,11,7,5,22
2,1,1.16,11.16,2015,11,11,4,2,16
2,1,2.22,10.8,2015,11,11,7,5,21
2,1,13.66,56.3,2015,11,11,22,6,1
2,1,2.35,10.3,2015,11,11,19,3,22
2,3,1.5,11.76,2015,11,11,21,5,23
2,1,0.99,8.84,2015,11,11,13,4,22
2,1,8.27,28.3,2015,11,11,17,1,8
2,1,0.59,4.8,2015,11,11,18,2,12
2,1,2.84,16.62,2015,11,11,29,6,0
2,1,3.56,15.3,2015,11,11,2,0,9
1,1,5.9,18.8,2015,11,11,24,1,12
2,1,2.36,12.3,2015,11,11,7,5,13
2,1,2.36,10.3,2015,11,11,21,5,17
2,1,1.05,6.3,2015,11,11,6,4,15
2,1,7.66,36.36,2015,11,11,10,1,9
2,1,3.44,20.38,2015,11,11,21,5,13
2,1,1.68,11.3,2015,11,11,6,4,17
1,1,8.9,31.3,2015,11,11,29,6,13
2,1,14.79,58.61,2015,11,11,26,3,22
2,2,0.99,6.8,2015,11,11,23,0,22
2,5,1.11,7.3,2015,11,11,17,1,13
1,1,3.4,17.75,2015,11,11,21,5,23
2,1,0.49,5.3,2015,11,11,2,0,9
2,1,0.72,5.3,2015,11,11,8,6,17
2,1,3.16,13.8,2015,11,11,29,6,13
2,1,4.42,20.54,2015,11,11,15,6,7
1,1,0.9,6.95,2015,11,11,13,4,6
2,1,0.72,6.96,2015,11,11,24,1,14
2,5,1.12,7.8,2015,11,11,29,6,14
2,2,1.12,7.3,2015,11,11,22,6,2
2,2,1.08,6.3,2015,11,11,8,6,18
2,1,1.04,8.16,2015,11,11,13,4,11
2,1,0.89,6.3,2015,11,11,4,2,14
1,1,0.5,5.3,2015,11,11,16,0,9
1,1,2.9,15.96,2015,11,11,13,4,18
1,1,4.2,25.8,2015,11,11,13,4,14
2,1,3.23,17.3,2015,11,11,21,5,20
2,1,1.52,8.8,2015,11,11,23,0,6
2,5,1.57,10.8,2015,11,11,26,3,12
2,1,5.89,22.3,2015,11,11,14,5,14
2,1,12.02,42.36,2015,11,11,22,6,4
2,1,12.65,49.12,2015,11,11,23,0,11
2,1,0.69,6.96,2015,11,11,12,3,23
1,2,2.0,12.35,2015,11,11,11,2,9
2,1,3.31,16.64,2015,11,11,6,4,12
2,1,3.18,12.8,2015,11,11,16,0,0
2,1,1.56,9.8,2015,11,11,10,1,9
2,1,2.79,16.3,2015,11,11,20,4,17
2,1,2.76,16.3,2015,11,11,20,4,18
2,1,1.26,7.8,2015,11,11,25,2,23
2,1,3.41,16.8,2015,11,11,25,2,3
2,5,5.1,18.3,2015,11,11,13,4,5
2,1,3.93,21.62,2015,11,11,22,6,21
2,1,0.71,5.3,2015,11,11,1,6,13
2,1,5.78,26.62,2015,11,11,15,6,23
2,1,1.8,16.3,2015,11,11,10,1,15
2,1,0.56,5.3,2015,11,11,27,4,19
2,1,7.08,36.84,2015,11,11,17,1,9
2,1,2.49,12.8,2015,11,11,18,2,14
2,1,0.77,5.8,2015,11,11,22,6,1
2,1,2.26,12.8,2015,12,12,26,5,9
2,5,0.28,5.3,2015,12,12,3,3,18
2,1,2.3,13.56,2015,12,12,6,6,2
1,1,1.9,11.15,2015,12,12,10,3,0
2,1,1.15,9.96,2015,12,12,29,1,19
2,1,1.48,9.3,2015,12,12,28,0,18
2,1,3.29,15.0,2015,12,12,29,1,10
2,1,3.15,12.3,2015,12,12,28,0,12
2,1,1.68,10.56,2015,12,12,9,2,6
2,1,3.01,14.3,2015,12,12,5,5,1
1,1,1.7,9.8,2015,12,12,20,6,0
1,1,2.1,10.3,2015,12,12,13,6,4
2,2,0.92,6.8,2015,12,12,20,6,22
2,5,1.94,9.8,2015,12,12,9,2,21
2,2,1.7,11.62,2015,12,12,29,1,1
1,1,7.3,33.84,2015,12,12,28,0,18
2,1,1.21,7.3,2015,12,12,15,1,21
1,1,1.9,9.3,2015,12,12,25,4,19
2,1,4.9,21.3,2015,12,12,8,1,8
2,1,4.73,16.3,2015,12,12,6,6,11
2,1,5.6,20.3,2015,12,12,4,4,9
2,1,0.86,6.8,2015,12,12,16,2,22
2,1,0.93,9.3,2015,12,12,12,5,21
2,1,6.07,25.56,2015,12,12,18,4,7
2,1,1.37,7.8,2015,12,12,6,6,12
2,1,0.74,7.56,2015,12,12,2,2,20
2,1,1.63,8.3,2015,12,12,24,3,22
2,1,1.15,10.56,2015,12,12,10,3,19
2,1,9.37,29.8,2015,12,12,13,6,22
2,1,7.32,33.96,2015,12,12,5,5,21
1,4,7.6,33.3,2015,12,12,12,5,10
1,1,1.2,10.55,2015,12,12,2,2,19
2,1,2.45,10.8,2015,12,12,9,2,10
2,1,1.67,8.3,2015,12,12,14,0,10
2,1,5.21,23.8,2015,12,12,11,4,10
2,1,3.37,14.3,2015,12,12,4,4,11
2,3,2.31,11.38,2015,12,12,19,5,3
2,1,2.72,13.3,2015,12,12,3,3,8
2,1,4.25,18.96,2015,12,12,2,2,7
1,1,0.8,5.8,2015,12,12,5,5,13
1,1,6.7,27.34,2015,12,12,28,0,18
2,1,7.3,36.68,2015,12,12,24,3,8
2,1,1.1,8.3,2015,12,12,15,1,16
2,1,6.58,22.3,2015,12,12,19,5,1
2,6,7.65,33.8,2015,12,12,25,4,0
2,1,1.16,7.3,2015,12,12,25,4,4
1,1,0.8,5.3,2015,12,12,6,6,9
2,1,0.93,6.96,2015,12,12,19,5,17
2,1,0.91,9.8,2015,12,12,17,3,12
1,1,3.7,17.75,2015,12,12,19,5,15
2,1,0.86,5.3,2015,12,12,16,2,12
1,1,2.6,16.8,2015,12,12,21,0,18
2,1,4.64,16.3,2015,12,12,18,4,22
2,1,2.92,14.3,2015,12,12,12,5,12
2,1,0.52,6.24,2015,12,12,26,5,13
2,1,4.03,16.3,2015,12,12,6,6,16
2,1,2.73,11.8,2015,12,12,9,2,2
2,1,11.4,34.3,2015,12,12,12,5,3
2,1,3.16,25.8,2015,12,12,8,1,15
2,1,0.99,7.3,2015,12,12,1,1,3
2,1,1.93,11.8,2015,12,12,4,4,18
2,1,0.9,8.16,2015,12,12,27,6,20
2,6,1.24,7.8,2015,12,12,26,5,16
1,1,4.0,15.0,2015,12,12,24,3,6
1,1,0.9,10.75,2015,12,12,18,4,21
1,1,0.8,6.3,2015,12,12,2,2,15
2,1,8.71,38.5,2015,12,12,13,6,21
2,1,1.29,6.8,2015,12,12,26,5,17
2,1,1.25,8.8,2015,12,12,1,1,10
1,1,1.8,10.55,2015,12,12,16,2,19
1,1,1.6,13.8,2015,12,12,16,2,17
